datetime,text,username,target
2022-04-09 15:54:29+00:00, Curatevi l’ossessione per la pelata ,StepDaddyDiGesu, 
2022-04-09 15:54:03+00:00, Alessandro ti è andata grassa che la piccola testa vuota l’hai mandata a pascolare.,MT9591, 
2022-04-09 15:51:06+00:00, È il pelato altro che l’universo,xsemprefamosa, 
2022-04-09 15:50:49+00:00,"Nooo la pelata no, mi sembra troppo. Però sempre bono rimane",bacivolanti, 
2022-04-09 15:50:38+00:00,Ma perché quei due sono in fissa con la pelata ⚰️,piccolarika, 
2022-04-09 15:47:55+00:00,Sono qui per affermare che mi sono letteralmente e perdutamente innamorata di un nano maledetto ,Layun__, 
2022-04-09 15:45:47+00:00," se è andata lì sapeva di non correre alcun rischio, come pure il nano malefico di Kiev che fa yoyo perché la sua è una sfida personale contro Putin, che è uno statista tra i migliori 4 al mondo (escluso Biden) mentre lui è un nessuno ed ha fatto massacrare il popolo inutilmente.",Daniele32791779, 
2022-04-09 15:43:05+00:00, No io team capelli lunghi figurati se lo voglio pelato!,sonoladgr, 
2022-04-09 15:42:44+00:00, Oddio sei stata con un pelato,NothinJustHappy, 
2022-04-09 15:42:42+00:00, No forse io ero il ciccione ma capisco la differenza tra un comico e un bullo e comunque sono sempre parole se tu giustifichi la violenza è un problema che dovresti risolvere,AZentilini, 
2022-04-09 15:37:43+00:00,"Ieri parlando con le colleghe, ho scoperto una cosa #fantastica!!! 🤩 Come togliere il #grasso più difficile , quello che non se ne vuole andare 😲 Una bevanda Calda😜 #Magicaaaaaaa🤣 Di più!!! 🤭 Non si smette mai di #imparare 🤪 i piccoli #trucchetti nella vita😃😃😃 ",luisellamoro_, 
2022-04-09 15:37:28+00:00," tu eri quello che rideva quando il bullo della classe iniziava a chiamare gli altri ciccione, perdente e mongoloide ?",alucab, 
2022-04-09 15:37:28+00:00," La pelata no 😬, ma temo si tagli poco e nulla come accaduto le scorse volte 😅. Anzi e se quello era già il taglio finito?! 🤨😅",Vivienne61292, 
2022-04-09 15:36:41+00:00,Comunque io a quei due bubi li voglio proprio bene @ sangio smetti di lucidarti la pelata che a ogni tocco mi ricordi il trauma 😂😂😂 #amemici20,MicVabbe, 
2022-04-09 15:34:30+00:00,"amore mi raccomando niente pelata, non farmi soffrire, ti amo ciao 💗 #StanzaTommi",gemini_as_fuck, 
2022-04-09 15:34:03+00:00," Eccolo lì. Ero stupito del fatto che limes e caracciolo fossero risparmiati dal killeraggio di riotta. Seguiranno a ruota quello di francesco merlo, di gramellini, Aldo grasso, cappellini etc.",ciriacomerolli, 
2022-04-09 15:29:17+00:00,Aaaaaa Tommaso ti ricordo così 🙏🙏🙏 niente testa pelata #tommasostanzani ,Frances65113589, 
2022-04-09 15:29:16+00:00, Lascia perdere...poi si chiedono pure come ci dia qlc che voglia la pelle di quel limitato che siede in panca. Mai visto un nano in una difesa a 3,NSollai, 
2022-04-09 15:28:42+00:00," che peccato, lo avrei detto più coraggioso .... e non credo che si sia infatuato del nano malefico askenazita ..... boh, ordini superiori, probabilmen te. Di certo si stanno scombinando le posizioni di tutti quelli che tengono famiglia, ma, la tiene anche Travaglio 🤪",Daniele32791779, 
2022-04-09 15:28:35+00:00, Luca pelato a testa in giú,EBKCxpo, 
2022-04-09 15:24:56+00:00," si, è così .... come il nano askenazi malefico usa il popolo Ucraino per compiacere Biden, lo stesso fa il drago con le pecore, battendo i tacchi con un bell'attenti e comandi rivolto sempre a Biden. Gli unici ai quali il POTUS non garba sono F &amp; D, ma non lo possono manifestare",Daniele32791779, 
2022-04-09 15:24:40+00:00, zayn nano mi spacca HAHAHAH,F0OLs_g0LD_, 
2022-04-09 15:18:40+00:00," Olio olio. E il grasso del guanciale fuso ne alza poi il livello. Il segreto è levarlo e metterlo da parte per lasciarlo croccante prima di aggiungere in padella il cipolla e, poi, il pomodoro.😎",andreadortenzio, 
2022-04-09 15:15:49+00:00, chiedo rispetto per l'allenatore dell'internazionale di milano nonchè cultore del 352 modulo adatto ad allenatori con una folta chioma non adatto a pelati o pelato pentiti,ciarmalis, 
2022-04-09 15:14:25+00:00," Senti, ho imparato sulla mia pelle che il dramma di ognuno è il più grande per lui e che la sofferenza è una cosa privata. A 28 anni ero pelato per la chemio. A 42 lo sono per l’alopecia. Sono due cose diverse. Per una donna è peggio, certo, ma rimane una cosa diversa.",VincPO, 
2022-04-09 15:13:37+00:00,"""Sei brutto"" ""Sei secco"" ""Sei grasso"" ""Non farai nulla nella vita"" Ti dicono queste cose per ferirti, ma non sanno la bestia che stanno creando.",SADExeed, 
2022-04-09 15:13:35+00:00,Quando muore un pelato muore una parte di me,tanakailpelato, 
2022-04-09 15:12:53+00:00, Ha così tanta fiducia nelle qualità tecniche dei sui centrocampisti e attaccanti da pensare di poterla risolvere con gli inserimenti di un difensore nano fruttarolo. Questi siamo. Che pena.,saudinterista, 
2022-04-09 15:09:18+00:00," Non me ne parlare, tutti i miei Gundam vanno al bagno a fare il cambio di olio e devo fare sempre la fila...io...la fila che sono un pelato.",FuriaDivina87, 
2022-04-09 15:09:08+00:00," va bene qualsiasi tipo, basta che respiri, non sia vecchio e nemmeno pelato",sunabestplayer, 
2022-04-09 15:05:05+00:00," Io domani mattina me devo sveglia alle 6 e mezza col nano, se il monegasco non vince ve buco tutta la F1, dio cane.",Happy4Trigger, 
2022-04-09 15:05:05+00:00, Non ci hai messo l’olio vero?? È il grasso del guanciale?,annalisabi76, 
2022-04-09 15:03:59+00:00," Parlano come se conoscessero la moglie,normale ke dopo un po' ci si abitua e la accetti,ma sono a conoscenza di cosa abbia passato all'inizio??Io no,ma lo posso immaginare,poi nn regge il paragone col ""pelato"" uomo,mio marito è mezzo pelato ma nn è malato,2 cose diverse,x carità",Ozgur_Ezgi79, 
2022-04-09 15:00:33+00:00,Chissà quante identità vivono sotto la pelata di Stefano Pioli. È il Billy Milligan del nuovo millennio?,_SimoTarantino, 
2022-04-09 14:59:45+00:00," Bravissim! Grazie. E cmq, c'è altra foto, con marine in maglietta e occhiali, pelato, mentre carica i lingotti.",RenatoSouvarine, 
2022-04-09 14:58:13+00:00,"Ma ancora piange quel pelato di merda di Pioli, non gli basta vincere lo scudetto a sto scemunito.",Chri_BamBam, 
2022-04-09 14:57:25+00:00,Frosinone culone? Speriamo di no. #frosinonecremonese #frocre,Gior1986, 
2022-04-09 14:55:14+00:00,"Io una 38 la porto veramente, ma forse neanche, oscillo tra i 40 e i 45 chili e vi sembrerà assurdo ma nella mia vita ho sempre avuto problemi perché mi vedevo troppo grassa. I danni allucinanti di questa società e dei messaggi di merda che fa passare, arrivare a far ammalare-",sophiozz, 
2022-04-09 14:54:33+00:00, Il mio grosso grasso matrimonio gipsy 🙄,gigante_enza, 
2022-04-09 14:54:33+00:00, Infatti il 70% degli Americani è obeso.,jay_gerry, 
2022-04-09 14:53:25+00:00,"Stiamo qua a fare mille battaglie per la qualunque e poi in un programma così seguito fanno passare il messaggio che una persona NORMOPESO sia grassa. Perché non porta una 38. Adesso veramente basta, io mi sono rotta il cazzo.",sophiozz, 
2022-04-09 14:52:21+00:00," Sarebbe corretto che ti facessi i cazzi tuoi, pelato di merda",_E_C_U_R_B, 
2022-04-09 14:43:39+00:00," l'1% della popolazione in ospedale? già solo questa affermazione va contro ogni logica scientifica. Poi chi ha stabilito quali siano i motivi ""giusti"" per andare in ospedale? Un fumatore, un alcolizzato, un drogato, un obeso hanno più diritto perchè sono dei vizi?",canislupus80, 
2022-04-09 14:40:46+00:00," però, ho provato a tenerli lunghi, tenerli a lunghezza normale… manca la pelata",manuelearzani, 
2022-04-09 14:37:25+00:00, speriamo abbia centrato una nana,belottiano, 
2022-04-09 14:36:40+00:00,cioè io ho ordinato dei pantaloncini di una taglia in più e me ne sono resa conto solo quando li ho provati perché nella mia testa sono più grassa,insuavis, 
2022-04-09 14:35:16+00:00,Buche y nana jsksj ,JfeJmsgxx, 
2022-04-09 14:32:43+00:00,"""Mordicchio beve caffè "" by mordicchio e nana () ",humanrobotcoll2, 
2022-04-09 14:31:50+00:00,"Dizionario 📖 Uomo Medio(cre)-Italiano, III 📌 Fai sport? - Sei grassa? 📌 Mi dai il profilo IG? - Voglio praticare onanismo 📌 Sei femminista? - Posso essere uomo medio? 📌 Sei comunista? - Posso essere qualunquista? 📌 Hobby? - Hai una vita con cui competere?",IrvinsWelsh, 
2022-04-09 14:26:07+00:00," Serve anche battere gli angoli decentemente, e purtroppo è una cosa che non vedo fare da noi. Mandi Theo a battere e il nano a saltare quando Theo è uno dei migliori nello stacco. Tralasciamo il goblin che crossa pure da centrocampo",Smashdevil_19, 
2022-04-09 14:25:48+00:00,Quanto sta sul cazzo sto pelato con barbetta con faccia di sinistra supponente #tvtalk,Ntonio71, 
2022-04-09 14:22:12+00:00,"Non sono nè introversa nè estroversa, non sono nè bella nè brutta, nè un genio nè una stupida, nè grassa nè magra. BRUTTA LA VITA DI CHI È UNA COSTANTE VIA DI MEZZO",roselovestheart, 
2022-04-09 14:21:53+00:00,ci sta la pelata ,rvffaele_, 
2022-04-09 14:20:01+00:00,mason grazie alla pelata è diventato più prolifico a quanto pare,adaig__, 
2022-04-09 14:17:56+00:00, Ridotto a fare panchina ad un ciccione con una figlia e la tecnica di Paolo Bonolis,Denis2oo1, 
2022-04-09 14:10:51+00:00," Imporre cosa? Non capisco. Si chiede di non essere offensivi. È una imposizione allo stesso modo in cui lo è non poter più dire ""ciccione"" ad un uomo. Se le parole rischiano di offendere qualcuno meglio non pronunciarle, è una regola base della civile convivenza.",SoniaDiSario, 
2022-04-09 14:07:21+00:00, -muscoloso -sobrio -pelato -incensurato Se hai una di questa caratteristiche sposami &lt;3,scuccimatte, 
2022-04-09 14:06:55+00:00, Ah quindi è proprio pelato perfetto,goquokkagoo, 
2022-04-09 14:05:19+00:00,nano malefico inizia a farti la valigia e la puntura,tuttiscappano, 
2022-04-09 14:04:23+00:00,mi piacerebbe molto ritornare a quel rosso ma poi diventerei pelata e i pelati sono idioti e io nn voglio diventare idiota 😔,QUELL0CHEFAM4LE, 
2022-04-09 14:04:01+00:00,Non io che tra la qualità della diretta e la pelata non riconosco Mason ,c4ppuccino_, 
2022-04-09 14:03:09+00:00," ma dipende dal contesto, da chi te lo dice, noi al lavoro ci prendiamo in giro continuamente, ci vogliamo bene e se mi prendono in giro sul fatto che sono grassa rido e ci metto il carico così come fa il mio collega basso. L'offesa sta nell'intenzione non nella parola.",luv_elena, 
2022-04-09 14:03:08+00:00,la prova è riconoscere Mason con la pelata,_wesleyxsmile, 
2022-04-09 14:00:11+00:00," Non ho mai incontrato estremisti di destra ucraini. Ma a Mosca un grosso e grasso poliziotto mi ha messo il Kalashnikov in faccia, in pieno giorno, in centro e mi minacciava. Non partecipavo nessuna manifestazione.",IrineKuklina, 
2022-04-09 13:58:52+00:00, bellaaaa la pelata,rvffaele_, 
2022-04-09 13:57:35+00:00,70 milioni di commissioni per il ciccione. Speriamo che il colesterolo in eccesso non faccia il suo compito prima del tempo🤞🤞 ,edoardismo, 
2022-04-09 13:55:58+00:00,condoglianze alla famiglia del vecchio pelato come mio nonno vi sono vicino 🙏🏻,yujizucchina, 
2022-04-09 13:54:12+00:00," Sei solo un pelato disoccupato, hai rotto il cazz0, vai a vendere il gelato!",yahooikawa, 
2022-04-09 13:52:48+00:00,9) un personaggio ben caratterizzato: a me takumi non piace ma il suo personaggio è ben costruito e rimango dell’idea che sia anche il più coerente tra tutti quelli di nana. ,miniiharuka, 
2022-04-09 13:52:11+00:00,"missed u, nana. uwu. ",digbxck_, 
2022-04-09 13:51:10+00:00," 😭😭😭 porello è pelato, Ermicio Ruggeri",_dontbebad_, 
2022-04-09 13:51:02+00:00, Risponde e poi mi blocca. Altra cosa senza senso. Dev’essere una costante fare cose illogiche. Almeno è coerente. Rido grasso 😂,AliceVeziano, 
2022-04-09 13:49:50+00:00," Non sono buoni o cattivi(già detto). Chi chiama un proprio giocatore ""nano"" o il proprio allenatore ""maiale"", oltre ad essere quantomeno senza creanza, è anche poco furbo. Poi, magari, sono pure più buoni di me.",ParticipioPart, 
2022-04-09 13:45:06+00:00,Praticamente mou se dovesse scegliere tra viña e il nano di twin peaks sceglierebbe il secondo ,tottimitico, 
2022-04-09 13:44:57+00:00," Noooo, eddaiiii... A sto punto sono felice di avere del grasso in pancia e rotolini dappertutto.... Viva la ciccia!!! ",AntoniettaAma14, 
2022-04-09 13:44:26+00:00," Fossero stati spesi per un qualcosa che permettesse di rendere i genitori ""più intelligenti"" (lo so, è una cosa generica e non ha senso, ma non ho voglia di pensare), forse sarebbero stati spesi meglio. Che ne so, magari, oltre a non abbandonare il nano, lo educavano pure bene",Stefamart7, 
2022-04-09 13:42:06+00:00,Ma solo io ho una gamba nella quale in alcune parti non crescono peli ma proprio zero son pelata,chiamatemi_mimi, 
2022-04-09 13:40:30+00:00, Ovviamente di tutto quello che dice questo mafioso ciccione non esiste alcuna prova documentale. Disinformatia stile sovietico!,ritornoalfutur2, 
2022-04-09 13:39:29+00:00, E che cazzo sei allora? Un nano?,ascienziatpazz, 
2022-04-09 13:31:02+00:00, un altro nano di merda che perde i tempi di gioco,patiinho, 
2022-04-09 13:29:41+00:00," Siiiii!! Mo’ lo faccio vedere al nano quando torno a casa. Non sapevo ci fosse sta roba, io non esco mai 😅",PalaDanyela83, 
2022-04-09 13:29:29+00:00, KKKKKJJKKKLLLKKHJJKKJHK te amo nana,raphaaxc, 
2022-04-09 13:27:16+00:00," Non diciamo stronzate. Sopra ho scritto ""normopeso"", il che esclude sia il sottopeso, sovrappeso e obeso. Vi dovete levare il vizio di attaccare la gente sui social completamente a cazzo.",LaVarcaDiNoe, 
2022-04-09 13:26:34+00:00,la pelata alla eminemme ,brahimiana, 
2022-04-09 13:26:31+00:00,"Sentite condoglianze dall’Aoba Johsai, ci stringiamo forti al vostro dolore, RIP pelato bucato dr0g4t0 e ricorda di volare sempre più in alto, fino a raggiungere il solo aka me ",yahooikawa, 
2022-04-09 13:25:20+00:00,"cose che un fan del chelsea deve sopportare, versione capelli: - Jorgi e Thiago biondi - Ben e Kepa fabbrica di gel sopra la testa e adesso pure Mason mezzo pelato, ditemi che è uno scherzo",SaraParatore, 
2022-04-09 13:20:20+00:00, grasso e acqua? si lo bevo anche se concettualmente mi fa schifo,tonia52388492, 
2022-04-09 13:17:26+00:00,Un nano armato di cappuccino ,PatrickLuisCas1, 
2022-04-09 13:16:53+00:00,il vecchio pelato è morto?,ackernapulitan, 
2022-04-09 13:14:53+00:00, Buon compleanno nano!,MariComp75, 
2022-04-09 13:14:51+00:00, Io ogni tanto mi sdraio con la speranza che mi si asciughi il grasso...😁,AngelsOfLove12, 
2022-04-09 13:13:36+00:00,Zampini non mi piace ma stavolta ha appoggiato palle e tutto il resto sulla pelata del ratto,morglumlord, 
2022-04-09 13:09:43+00:00,"Er quadro nun è bbono pe' gnente ma la ""nana"" nun s'arenne e superarà tutto... cazzo se supererà tutto! ",AnimacciaMia, 
2022-04-09 13:05:24+00:00, Brava! La sugna è un grasso animale quindi molto più genuino della margarina e più saporito anche! Ok! Hai imparato da un buon napoletano!😆,Rita00165512, 
2022-04-09 13:04:05+00:00," ma persona malata? ma per piacere, non ha cancro o una malattia grave, il 50% degli uomini soffre di Alopecia, non è nulla di grave, quante volte avrai scherzato nella tua vita di una pelata di un uomo? il contesto è tutto, certamente puoi sentirti offeso in una serata con 1/2",YeMaiko, 
2022-04-09 13:00:46+00:00,L’ultima volta che l’Inter ha affrontato un avversario al completo Conte era pelato ,boats_459, 
2022-04-09 12:58:40+00:00,ormai mi sono abituata a questo look da pelato di changwook non mi ricordo nemmeno com’era la vita quando aveva dei capelli,wabicore, 
2022-04-09 12:58:06+00:00, nano da giardino armato di ascia,dabismile, 
2022-04-09 12:57:50+00:00," quello nemmeno il suo culone glielo farà perdere, limone inzaghi vince su tutto",framiriello, 
2022-04-09 12:57:13+00:00," il fatto è proprio questo, la sua alimentazione comprendeva solo proteine senza nessun tipo di carboidrato o grasso, le bastava creare un semplice deficit ma con tutti i macro",believeinmusic_, 
2022-04-09 12:52:25+00:00, non un pelato ,louxmilfer, 
2022-04-09 12:50:51+00:00, nana tokyo revengers anche se meglio il manga owari no seraph bungo stray dogs,hjcosmic, 
2022-04-09 12:48:00+00:00," 2 palloni d’oro e una scarpa d’oro. Vinto più volte la liga trainando una squadra di scappati di casa sulle spalle. Sempre primo in MVP, goal, assist, occasioni create. Ha quasi vinto un CL da solo nel 2019, ma poi è successo il miracolo ad anfield. Prima di chiamarlo nano 1/2",JosephInter, 
2022-04-09 12:42:17+00:00," Ti capisco anche a me, da ex ragazzino grasso è brutto posso dire che l’autoironia mi ha salvato la vita. Complimenti a te ♡",QuiNelTuitter, 
2022-04-09 12:40:08+00:00," Lo starò scrivendo per invidia ma speriamo usi sempre la nano destra perché, con la sinistra, si sta grattando il culo.",IlGatto15429476, 
2022-04-09 12:38:17+00:00,"questa nana malefica non mi vuole dire le cose ha un complotto contro di me, chiudere amicizia? si o no risposta veloce ",mo0nchante, 
2022-04-09 12:37:39+00:00," ""solo la parte malata del tifo può chiamare maiale il proprio allenatore"" Non ho problemi, lo penso e lo ripeto. Così come sono malati quelli che chiamano ""nano"" Insigne, augurano un ginocchio rotto a Lozano, la morte ad ADL o una malattia a Fabian. Per te sono la parte buona?",ParticipioPart, 
2022-04-09 12:37:38+00:00," Purtroppo in un thread che parlava di ciò ne ho visto un nano secondo, non pensavo che tanto male potesse albergare nell'uomo.",antoniettampa, 
2022-04-09 12:35:15+00:00, Il che vuol dire che tu mi stai dando ragione. Il gas Putin lo vende altrove e delle nostre sanzioni si fa una grassa risata. Mentre da noi stanno già chiudendo industrie e molti lavoratori verranno licenziati. Diamo un bonus anche a loro? ,Franco32656300, 
2022-04-09 12:24:57+00:00," Barak non convocato, Pereyra squalificato, la scelta era tra il nano e il fattorino quindi…",ILCARRODIPELLE1, 
2022-04-09 12:23:28+00:00," NANA MAMMA MIA L’HO IN LISTA DA TANTISSIMO, l’ultimo invece non l’ho mai sentito poi ti faccio sapere se inizio qualcuno di questi ma penso proprio nana😼",ORIIVN, 
2022-04-09 12:22:53+00:00,"Carri armati ai piedi, capelli che hanno visto una spazzola l’ultima volta che queste hanno visto i loro genitori, panni che potrebbero calzare perfettamente un obeso al limite, video girato probabilmente dal cane con cui vivono per strada noooo noooooo il mio incubo ",toreIIo, 
2022-04-09 12:22:34+00:00, io ho intenzione di portare nana sjks e poi sono indecis perché vorrei farne altre due cosplay 🚶🏻,H0RIZVN, 
2022-04-09 12:20:46+00:00,Clepsidra : Il grasso lo distribuisce uniformemente,Cyberteatro, 
2022-04-09 12:20:03+00:00," Vedo che in molti ti consigliano la pianta e dico al massimo grassa, a meno che non sai che le piace prendersene cura, per me una mazzata in piena fronte",LaDeny_, 
2022-04-09 12:19:56+00:00, Io non la vedo con il nano aspetto te 😜,Lola5041404883, 
2022-04-09 12:19:33+00:00, Chi sarebbe pelato?,__pierpbusio__, 
2022-04-09 12:19:17+00:00,Sto leggendo che dobbiamo aspettare Brahim Diaz!!! Un nano che fisicamente non vince una spallata nemmeno contro un bruco.... Fate pace col cervello dai,ale1980cro, 
2022-04-09 12:18:33+00:00," nana, bungo strays dogs e anohana (i primi due hanno molti episodi mentre questo lo puoi finire anche in una giornata)",kirarixzenin, 
2022-04-09 12:18:13+00:00," hai offeso un probabile quarantenne obeso rattuso, vergogna",Scarr_02, 
2022-04-09 12:16:44+00:00," Eccolo! Dico che, quando era a Napoli, ""purtroppo""lo hanno offeso, ma solo in pochi...🤷🏻 Se poi mi spieghi cosa abbia fatto per esser chiamato ""maiale""( così come Insigne, nano, )dai propri stessi tifosi, ti sono grato. Perché per me è la stessa cosa ",ParticipioPart, 
2022-04-09 12:15:57+00:00, Esatto poteva essere uno dei tanti vip stronzi e invece qualcosa di buono lo fa. E di questi tempi è grasso che cola.,DavideDW2, 
2022-04-09 12:15:43+00:00, Starebbe da Dio pure pelato 💜,cr1_elena, 
2022-04-09 12:15:19+00:00, mi hai dato della pelata??? cosa ti ho fatto??,Nicknameless_, 
2022-04-09 12:15:11+00:00, Ho capito ma io non ho vent'anni da sopportare inizio ad avere una certa eta' sono obeso ho problemi di salute non sono piu' un ragazzo da sopportare in eterno poi mi rompo non sono più' un ragazzo che puo' sopportare angherie in eterno scusatemi,MarcoZaccarel15, 
2022-04-09 12:12:20+00:00, domandandomi come mi hanno detto che san sta male coi capelli corti💆🏻‍♀️ starebbe bene anche pelato 🚨,inluvwithsannie, 
2022-04-09 12:09:14+00:00," Come vuoi, visto che grassa e bella non può essere. Pare che la permalosità non sia proporzionata al peso corporeo.",SergioPerrotta1, 
2022-04-09 12:06:49+00:00, Però possono dirti che sei nana o nano....ok!🤔🤨,AngelaRosaria21, 
2022-04-09 12:05:43+00:00, Avrei voluto vedere il nano da giardino senza questi due fenomeni dietro. Guarda caso finiti loro non ha vinto più nulla a livello europeo,maestroyoda90, 
2022-04-09 12:04:54+00:00, ma lui sta bene anche pelato MA PRIMA ERANO COSÌ MORBIDI PIANGO,sstillwantyou, 
2022-04-09 12:04:42+00:00, amo ma pefforza non vedi che culone che ha,pinkcorsola, 
2022-04-09 12:01:33+00:00," Ti ho scelta tra mille, ti voglio mia. Per sempre. Tuo nano.",Michela48356805, 
2022-04-09 12:00:25+00:00,"ieri ho finito nana e sono di nuovo nel mood anime quindi potrei benissimo guardarmi un anime intero oggi, tanto non ho nulla da fare, nessuno con cui uscire, quindi",ichosenyou, 
2022-04-09 11:59:50+00:00, immagina se fossi pelato guarda mamma mia tutti i difetti tu,nobaralesbicona, 
2022-04-09 11:55:48+00:00,Cose che mangio in un giorno mentre mi lamento di essere grassa ,CabiriaMinerva, 
2022-04-09 11:45:55+00:00," Ma possibile che non capisci mai niente? Si chiama Nani, ""Nani e nano"" si assomigliano come parole",_Sim95_, 
2022-04-09 11:41:38+00:00," Questo insulto ti fa fumare parecchio bene così, nano.",_Sim95_, 
2022-04-09 11:40:23+00:00, Hai rotto i coglioni con sta storia che sono nano quando sono 1.78,milan_risorto, 
2022-04-09 11:38:50+00:00, nana fishthomamona 🫶🏻,tartagliayato, 
2022-04-09 11:38:44+00:00,Sono arrivati i npoti argentini! In fondo si vede un nano in giallo. So cazzi🥺 ,Clementeferoce, 
2022-04-09 11:38:09+00:00,ho rivalutato molto la pelata cmq,Vittoriaaaa19, 
2022-04-09 11:37:34+00:00," Credo che della squadra zerb1 il pelato voglia portare alla fine LDA, per me esce alla semifinale o quella prima",trashcommentary, 
2022-04-09 11:32:40+00:00,Con quella foto con quella ragazza sulla spalla mi rendo conto che in confronto a Baru sarei un nano da giardino #jeru ,tserennamussa, 
2022-04-09 11:23:06+00:00," Così le mangeranno, diventeranno ciccione e non potranno più fare le influencer gnocche.",emiliotoffano, 
2022-04-09 11:22:37+00:00,"Invece a Hiroshima Nagasaki napalm Vietnam Libia Serbia Iraq Afghanistan Siria, no vero ? Notare come l’Elfa nana sia passata dal parrucchiere prima dell’incontro ",CarlettoEu, 
2022-04-09 11:19:58+00:00," Puoi essere intelligente senza essere grasso, io tipo sono grasso ma sono stupido",lucianoalfideo, 
2022-04-09 11:19:50+00:00," Prosegua pure da sola, io mi fermo qui, e non avevo dubbi che data l'ignoranza avesse tirato su anche un povero bambino obeso, tutto coerente. Saluti, prego, ora emetta l'ultima parola, anzi, verso animalesco... Prego.",CaroliFiorenzo, 
2022-04-09 11:16:53+00:00,"puntualmente lei bellissima e nuda il 99% del tempo e lui un gabinetto di un metro, pelato e più peloso di una scimmia che la tratta di merda vorrei pugnalare qualcuno al momento",kimsbwin, 
2022-04-09 11:15:54+00:00,tutta colpa del pelato ,stattebono, 
2022-04-09 11:15:54+00:00, Alzi la mano una persona in carne che ama sentirsi chiamare grassa!,MonacoSari, 
2022-04-09 11:15:00+00:00," L'Europa non ha un ruolo geopolitico perché è una potenza economica ma un nano militare, se fai un embargo alla Russia non puoi essere nel tavolo della trattativa ma si può non fare nulla a favore di una nazione aggredita? Con questa logica qualsiasi atto sarebbe possibile.",Coronesu, 
2022-04-09 11:13:20+00:00, E chi è quel gran coglione pelato?,Rankingfullsto2, 
2022-04-09 11:11:35+00:00, Ma quelli scrivono quel che gli dice il nano di hardcore!!! 🤣🤣🤣,marcolcars, 
2022-04-09 11:09:50+00:00, Piuttosto mi faccio pelato,Teujumped, 
2022-04-09 11:07:17+00:00, Il culone di oscar,iwannahugbucky, 
2022-04-09 11:06:03+00:00,"Porco d10 lo schifo dei commenti sotto al tweet della poveretta grassa ( che non è grassa) dove quasi quasi quelle prese in causa sono le ragazza magre dio mio, crescete un po.",mammachioccia_, 
2022-04-09 11:02:34+00:00,io scioccata da quanto alto sia Badu che a confronto mi sento un sette nano #jeru ,occhigreen99, 
2022-04-09 11:01:33+00:00,O sapevo che era nano stava in America 🤪🥰,giolovegary, 
2022-04-09 11:01:30+00:00,tette ✅ sopracciglio alzato ✅ milf hunter ✅ pelata 🔜,itboysanii, 
2022-04-09 10:59:48+00:00,"san non è biondo, ha visto che lo associamo tutti a dwayne johnson ogni volta che alza il sopracciglio e ha deciso di diventare come lui: pelato",itboysanii, 
2022-04-09 10:58:52+00:00," WOW! il nano dwarfman🤡 ""specialista nucleare"" senza neanche una pubblicazione tecnico/scientifica sul CV, ci informa che dovranno cambiare addirittura quattro ""gomiti"" di acciaio inox, come questi: Notare che non si tratta del reattore, dove ci sono le barre di combustibile... ",KersevanRoberto, 
2022-04-09 10:58:17+00:00, ...e lì comincia il martedì grasso/capodanno di Piedigrotta.,kastalrogo, 
2022-04-09 10:58:11+00:00," I gusti sono personali. Il punto è che sia furiluogo manifestarli a una persona che sceglie per il proprio corpo. Se una si vede meglio magra che grassa, o viceversa, sono affari suoi, deve piacere a se stessa, gli altri dovrebbero tenersi per sé le loro opinioni estetiche.",bzzlr, 
2022-04-09 10:54:57+00:00,Se io sono altra 1.74 a confronto a lui sarò comunque una nana da giardino #jeru,Stefy_ADP8110, 
2022-04-09 10:54:13+00:00,Ho iniziato nana e ho già pianto due volte ok,Aryadieragon, 
2022-04-09 10:53:11+00:00, ODDIO UN PELATO CHE SCHIFO ,nobaralesbicona, 
2022-04-09 10:50:33+00:00, Non sono pelato è una scelta di vita,tanakailpelato, 
2022-04-09 10:49:37+00:00, Si può essere d'accordo o meno ma gli obiettivi economici coincidono solo in parte con quelli sportivi: puoi andare in positivo anche solo arrivando agli ottavi e dire che il resto è tutto grasso che cola. Se sei contento del risultato economico non hai obbligo di vincere la UCL.,CesareCariddi, 
2022-04-09 10:49:02+00:00," Ma non sono d’accordo, Perché fino a qualche anno fa erano parole comuni. Io chiamò un mio amico negro da quando siamo bambini e lui ora mi chiama Ciccione perché sono ingrassato e nessuno dei 2 si offende",deniscassani1, 
2022-04-09 10:48:10+00:00, sì sei chiaramente grassa si vede,pakychachki, 
2022-04-09 10:46:30+00:00, Per vedere il mio culone? Non vale la pena… ,celhoceruleo, 
2022-04-09 10:45:50+00:00, “Ahahaha fra bellissime le battute a bisius sulla pelata oddio COME ? UNA BATTUTA AD UN’ATTRICE MILIONARIA E LA SUA ALOPECIA SUL PALCO DEGLI OSCAR DA UN COMICO SUO AMICO FAMOSO PER LE BATTUTE PESANTI ? VIOLENZA PRATICAMENTE UN OMICIDIO VERBALE IN DIRETTA,pierodevito, 
2022-04-09 10:45:42+00:00, Ma va bene anche per chi ha la pelle grassa o unge troppo?,Marti__80, 
2022-04-09 10:45:32+00:00, Perché sei più bella della pelata di Buciano 😍😍😍,FianteAlighieri, 
2022-04-09 10:40:34+00:00, Seedorf era già in modalità culone dai,smgii1908, 
2022-04-09 10:39:21+00:00,gatto obeso delle poste ,ilpiureal, 
